1667497200000,20230.56000000,20242.00000000,20226.96000000,20235.90000000,702.98748000,1667497499999,14225235.46749780,15565,359.80224000,7280893.11133920,0
1667497500000,20235.90000000,20259.86000000,20229.07000000,20245.07000000,948.56792000,1667497799999,19205113.54443010,20710,503.01001000,10184424.85477570,0
1667497800000,20245.08000000,20249.99000000,20227.61000000,20246.03000000,766.66674000,1667498099999,15516950.00982390,17070,378.36771000,7658174.36667080,0
1667498100000,20246.03000000,20250.19000000,20224.94000000,20226.18000000,896.52370000,1667498399999,18140892.17353020,19579,406.05317000,8216616.19393030,0
1667498400000,20226.18000000,20241.87000000,20204.00000000,20212.58000000,1324.83346000,1667498699999,26796356.58507360,26237,623.08406000,12602973.10331530,0
1667498700000,20212.58000000,20228.65000000,20209.42000000,20221.09000000,820.36513000,1667498999999,16588706.09459700,18989,411.11989000,8313543.93495850,0
1667499000000,20221.09000000,20223.83000000,20177.10000000,20195.52000000,1287.09756000,1667499299999,25990930.99626700,24708,609.18126000,12301305.83564080,0
1667499300000,20195.52000000,20218.53000000,20194.00000000,20217.30000000,844.10308000,1667499599999,17055175.41852820,19833,429.70931000,8682445.52294720,0
1667499600000,20217.32000000,20245.96000000,20216.50000000,20240.12000000,1330.98375000,1667499899999,26934207.49742000,24864,728.68417000,14746075.37590270,0
1667499900000,20240.99000000,20250.73000000,20229.51000000,20245.97000000,1010.55897000,1667500199999,20454698.05709460,19615,540.88230000,10948352.95443990,0
1667500200000,20245.97000000,20259.74000000,20226.49000000,20244.27000000,1253.46202000,1667500499999,25375750.98073390,23364,646.34665000,13085406.12833640,0
1667500500000,20244.27000000,20250.49000000,20226.54000000,20232.90000000,849.87769000,1667500799999,17198807.97940420,18084,410.19682000,8301394.16605400,0
1667500800000,20232.90000000,20237.58000000,20224.82000000,20231.62000000,653.35022000,1667501099999,13218038.38025140,14993,335.95788000,6796958.50740730,0
1667501100000,20231.62000000,20254.10000000,20229.68000000,20248.29000000,937.57463000,1667501399999,18982325.30984980,16979,522.43185000,10577423.14314500,0
1667501400000,20248.30000000,20255.57000000,20242.45000000,20245.76000000,791.55142000,1667501699999,16028551.27348650,15750,410.59088000,8314470.38393960,0
1667501700000,20245.76000000,20267.71000000,20239.76000000,20242.65000000,906.02249000,1667501999999,18348645.41986190,17736,457.64609000,9268586.44442760,0
1667502000000,20242.65000000,20253.40000000,20234.25000000,20241.29000000,811.20251000,1667502299999,16421766.50341900,18070,394.76877000,7991748.38934650,0
1667502300000,20241.69000000,20258.70000000,20234.02000000,20245.43000000,721.46143000,1667502599999,14606336.56090440,17014,365.57387000,7401324.88649430,0
1667502600000,20245.43000000,20255.99000000,20238.29000000,20242.04000000,806.53258000,1667502899999,16328446.34276860,17587,406.84252000,8236816.40956540,0
1667502900000,20242.05000000,20248.12000000,20232.24000000,20237.20000000,643.46299000,1667503199999,13024676.30591240,15369,303.98503000,6153273.01545990,0
1667503200000,20237.62000000,20257.91000000,20236.24000000,20245.07000000,814.15653000,1667503499999,16484457.38334900,18064,422.07357000,8545984.60530810,0
1667503500000,20244.08000000,20261.86000000,20242.18000000,20257.57000000,831.09494000,1667503799999,16831511.34427650,19124,430.44082000,8717525.57113420,0
1667503800000,20257.57000000,20279.00000000,20251.57000000,20272.11000000,994.63991000,1667504099999,20155137.81849960,21011,530.17942000,10743682.21963910,0
1667504100000,20273.27000000,20274.50000000,20246.32000000,20249.89000000,822.50870000,1667504399999,16660461.57468950,18671,379.56622000,7688306.93987060,0
1667504400000,20249.00000000,20255.18000000,20242.87000000,20244.92000000,712.50944000,1667504699999,14427747.58786010,15840,359.14814000,7272625.25153190,0
1667504700000,20244.92000000,20250.01000000,20234.56000000,20239.89000000,722.47631000,1667504999999,14624625.61253790,16634,339.51322000,6872722.50173090,0
1667505000000,20239.89000000,20247.61000000,20233.83000000,20241.59000000,890.17823000,1667505299999,18017024.32511630,17637,437.01667000,8845360.93147100,0
1667505300000,20241.59000000,20267.63000000,20231.69000000,20262.53000000,1135.86275000,1667505599999,22995359.92330480,20967,569.19377000,11523704.94920030,0
1667505600000,20262.53000000,20269.76000000,20225.05000000,20231.83000000,893.28006000,1667505899999,18089284.15098490,19559,407.70216000,8256801.64522960,0
1667505900000,20231.32000000,20242.86000000,20228.53000000,20233.57000000,670.44880000,1667506199999,13567427.22946730,13813,318.18055000,6438973.76168780,0
1667506200000,20233.57000000,20235.00000000,20224.13000000,20232.30000000,794.70314000,1667506499999,16077027.49580940,14357,384.39468000,7776549.72455540,0
1667506500000,20232.30000000,20245.00000000,20218.38000000,20243.78000000,817.83653000,1667506799999,16544711.00643500,15184,409.07606000,8275806.37062790,0
1667506800000,20242.98000000,20245.42000000,20226.80000000,20244.16000000,636.27922000,1667507099999,12876505.66958760,12256,309.25238000,6258497.37971980,0
1667507100000,20244.16000000,20245.89000000,20231.64000000,20232.72000000,448.42332000,1667507399999,9075542.35690350,9277,228.98910000,4634453.33533210,0
1667507400000,20232.72000000,20243.00000000,20229.18000000,20240.69000000,552.80173000,1667507699999,11187000.55979870,10498,284.11960000,5749774.94741530,0
1667507700000,20240.69000000,20248.79000000,20237.85000000,20246.43000000,465.28901000,1667507999999,9419197.83740120,9566,254.80681000,5158324.84749620,0
1667508000000,20246.94000000,20248.98000000,20218.02000000,20228.04000000,702.58645000,1667508299999,14216926.49142220,13098,298.65650000,6043440.88750260,0
1667508300000,20228.04000000,20241.30000000,20227.06000000,20238.83000000,491.21425000,1667508599999,9939627.47163960,12250,254.20079000,5143771.11718570,0
1667508600000,20238.86000000,20246.87000000,20238.77000000,20243.57000000,560.63882000,1667508899999,11348971.57097680,10890,299.54393000,6063785.34019570,0
1667508900000,20243.57000000,20250.18000000,20232.30000000,20237.25000000,806.98924000,1667509199999,16333827.64964970,15119,419.87932000,8498797.63216280,0
1667509200000,20237.54000000,20247.47000000,20235.00000000,20243.52000000,495.45891000,1667509499999,10028507.99979380,9686,276.17637000,5590086.95587930,0
1667509500000,20244.29000000,20250.80000000,20240.52000000,20247.47000000,480.79552000,1667509799999,9733861.78087030,10299,241.29952000,4885277.22540520,0
1667509800000,20248.53000000,20250.10000000,20237.35000000,20245.01000000,591.78799000,1667510099999,11979080.24380540,9550,282.70743000,5722675.27491700,0
1667510100000,20245.01000000,20250.42000000,20244.26000000,20249.46000000,367.84492000,1667510399999,7447934.23879050,7886,221.14170000,4477574.36648990,0
1667510400000,20249.07000000,20258.44000000,20247.86000000,20255.25000000,384.59952000,1667510699999,7789841.94772740,7766,198.91559000,4028821.83522960,0
1667510700000,20255.25000000,20261.82000000,20253.80000000,20256.30000000,371.23166000,1667510999999,7520147.37765840,7710,177.07777000,3587131.11070730,0
1667511000000,20255.81000000,20258.46000000,20240.30000000,20241.95000000,307.44852000,1667511299999,6225622.04620320,8028,149.54399000,3028263.05289520,0
1667511300000,20241.95000000,20251.20000000,20230.00000000,20249.07000000,525.90176000,1667511599999,10643488.62500010,11169,238.30878000,4823262.89695310,0
1667511600000,20249.07000000,20263.49000000,20249.04000000,20262.30000000,364.21177000,1667511899999,7376577.17907910,8332,200.96215000,4070301.90082130,0
1667511900000,20262.30000000,20267.93000000,20260.26000000,20265.98000000,176.74532000,1667512199999,3581654.51690740,5619,98.30411000,1992093.40240060,0
